"edad","ingreso_total","nivel_estudio","tamaño_hogar"
42,4916903,4,4
32,3504950,5,3
49,5110314,5,4
78,4683978,1,6
75,3093775,2,5
64,3946185,4,2
80,4992574,2,1
78,4938947,1,2
28,3499706,1,1
42,4311538,4,5
18,2912597,3,6
50,4256375,3,4
33,4374610,5,1
21,4239844,2,6
55,4526209,3,1
19,3487680,3,1
53,5557112,1,1
70,3161616,2,2
65,3175148,2,4
45,4653500,4,3
21,3507742,2,3
72,4779389,1,1
29,4011438,5,5
70,3555821,5,4
51,5335282,5,6
51,3694551,5,2
23,3974698,4,1
21,4449727,1,1
62,3722118,5,3
31,4476473,1,1
51,4535500,2,1
39,3828611,4,1
66,4452601,1,5
26,3739716,2,1
21,3874232,5,2
63,4411301,1,6
62,2418235,1,2
36,3639889,2,5
30,3626193,5,2
67,2271787,3,6
62,2871308,2,3
46,5212321,3,4
20,3524455,1,5
43,3303585,5,2
28,3441504,2,6
41,5792752,3,4
63,4403877,2,5
46,4503923,5,2
40,3987628,5,1
65,4037056,5,1
80,4487791,2,2
44,4216091,5,6
59,5132950,2,6
19,4685867,5,6
54,3019654,3,1
44,3831543,1,4
34,3418277,4,3
51,4557113,4,3
29,1804409,4,4
29,4894476,3,1
19,4416592,5,4
41,3708466,1,2
61,5029640,3,2
30,3384097,4,5
28,3829408,3,4
55,4998632,5,4
58,4214207,5,6
25,3009183,3,3
25,4361390,3,1
18,4204049,3,3
21,5293183,5,6
37,3771391,1,5
61,4348577,1,2
25,4905960,1,3
35,4194258,3,3
23,4065461,1,6
21,2622634,1,6
58,4830808,4,4
79,5497762,3,2
23,3511042,5,3
74,2807410,5,2
49,2558980,5,5
31,5657311,4,6
68,3117111,4,3
27,3408264,1,5
47,4720861,2,5
52,4761034,3,1
73,3346591,5,4
53,4298143,1,1
52,4793569,5,4
54,3209156,3,5
66,3907889,2,4
76,3345725,5,4
75,4514365,4,3
52,5329351,4,2
78,4409873,5,3
28,3005482,1,5
73,3568114,1,1
57,3261630,1,3
48,3810072,2,6
65,2916322,2,3
44,3852952,3,3
35,3483232,1,6
49,4836226,2,3
33,3040531,5,6
20,3609687,3,6
46,3634671,4,6
30,4842105,4,5
44,4467749,1,4
35,2754907,4,4
33,3555070,1,1
26,4956196,2,3
48,4532329,2,6
23,3756580,3,6
74,4921662,3,3
70,4761746,4,5
36,4029252,5,3
28,4972704,4,3
58,3774294,3,1
33,4140551,2,2
40,3136747,4,1
30,5219823,4,1
68,2614965,4,1
59,4295934,1,3
28,4301979,4,2
32,3942942,2,6
74,3007244,3,4
39,4152450,5,2
72,2908508,4,1
33,2962651,1,5
76,4198616,1,5
18,3679904,3,6
53,4963642,1,3
74,4303528,5,5
48,4750297,3,1
18,3147830,3,1
60,3461554,2,2
54,4219570,5,6
78,5103816,2,3
31,4625820,1,4
32,3096537,3,4
23,4131088,1,4
58,4288012,3,1
39,3285683,3,6
36,4493498,5,1
44,3499118,5,4
63,5291154,2,3
60,3819856,5,1
63,3264139,3,3
18,4898631,3,4
44,4059457,3,2
69,3367440,3,6
43,3124543,2,2
40,4774725,5,4
22,3466838,3,5
78,3371005,1,1
41,4227711,1,5
45,4296090,2,6
33,4269791,3,6
23,3939732,3,5
55,4803730,4,2
55,4049842,2,6
61,5041106,2,6
29,4960417,2,2
25,3248858,1,1
60,3082801,3,3
60,4546827,5,4
78,4347514,3,2
55,4663708,3,2
74,3757206,1,3
71,4011538,5,5
50,3566044,2,1
47,4906029,4,2
43,3434666,2,3
21,4154697,4,6
29,3970407,3,6
75,2280835,5,6
63,3446352,5,4
72,4139935,1,5
18,3856658,1,3
27,3211980,2,5
58,3584348,4,6
57,3054769,2,3
56,4186780,3,1
77,2736975,4,5
52,3150792,3,6
18,4177967,2,1
62,3618488,3,6
19,3357155,2,4
78,4261795,1,5
61,3600160,5,3
45,3647194,2,4
41,3907575,5,5
38,4739809,3,5
47,3935378,3,4
32,3364075,2,5
62,5151403,4,2
46,3413210,3,6
22,4183352,4,2
32,3591979,4,2
28,3210861,4,3
74,1454998,2,4
53,4732965,1,5
35,4797368,3,1
24,3589474,5,3
72,2865255,3,4
47,4399363,5,2
50,2502724,2,3
69,3755341,4,2
45,4213524,1,6
47,4647854,5,3
59,3674229,5,4
38,4973372,5,6
45,4532791,1,5
57,3560545,3,2
69,4195983,2,3
57,5231399,5,1
66,4848677,5,6
43,1834785,5,6
18,2986889,4,1
54,3190104,3,5
58,4434005,2,6
18,5436749,3,1
79,4103358,4,5
27,3789198,3,6
18,4809190,1,6
66,3587256,5,4
41,3682400,3,1
47,4188219,1,3
71,3701588,4,1
35,4573885,2,5
32,5079604,2,4
44,5415881,1,2
41,3971348,1,6
42,4346919,3,5
66,3505210,1,6
77,4813388,1,5
78,3676651,5,1
24,5190102,1,4
46,3449368,5,4
19,2905989,4,5
55,4820837,4,6
51,5184075,3,6
56,4673948,2,6
67,4537485,5,5
38,3311986,5,1
31,4393292,4,4
52,3475938,4,4
58,3957223,4,6
24,4755444,4,1
46,4102806,1,6
44,3471436,1,4
80,3578969,5,1
39,3438208,1,4
43,3953799,3,6
63,3083703,5,6
58,4336760,4,5
38,4872415,5,3
68,2683839,2,2
61,3231318,2,5
33,4652603,4,4
66,2897805,2,6
20,4487366,2,1
48,3574518,3,6
45,3552786,3,2
54,2907536,3,6
73,3912239,4,1
76,4012793,3,5
65,4625971,1,3
28,2989774,1,1
23,3736114,2,4
36,3515396,3,2
74,3830231,1,5
19,4248496,1,1
59,4468966,1,4
80,3097597,4,1
69,4081838,5,3
77,4155209,3,1
49,3307037,5,2
57,3245193,2,3
74,4580159,4,5
68,4584471,4,6
42,4120300,5,6
22,3504329,4,1
45,4040136,3,2
52,3534087,2,4
32,3681739,5,3
18,4661433,3,5
31,2707142,5,3
65,5912919,5,5
58,3700025,4,2
19,3218283,4,5
19,4007530,2,6
57,3804303,4,5
31,4353632,5,6
74,4633666,5,1
74,3727496,1,3
30,3047436,5,6
36,3487206,4,2
72,3278482,5,5
75,3803917,5,2
29,3241921,4,4
43,4910911,1,2
75,3926030,3,4
64,4710310,2,3
53,4626160,4,3
64,4973241,2,6
75,4006096,4,5
60,5448833,1,1
33,3669377,3,1
73,3757399,3,6
27,4168351,1,1
27,4496164,1,2
75,4377078,3,5
63,3324970,3,3
58,3014838,5,1
27,3586729,1,5
44,5039735,5,4
26,3866625,2,3
24,3304790,1,6
46,5700906,4,1
33,3252456,4,1
51,3885485,3,6
32,3528222,2,4
25,3647622,3,1
68,3472080,5,2
63,2404637,3,5
30,4269866,1,1
70,4024840,1,5
19,4669225,4,2
54,3417626,2,1
43,4652254,5,2
49,2786364,4,5
75,4452574,5,3
34,3979217,3,3
72,3803101,4,2
53,3741241,1,6
72,5012664,1,6
75,4823896,1,6
46,4394226,4,4
77,3888098,4,1
50,4481135,5,4
46,4254200,2,3
23,3792888,5,4
69,3782259,3,6
55,2780729,3,1
58,4019208,2,1
19,4255199,3,1
80,4442077,5,3
75,3620695,3,6
27,5115676,1,1
47,5301622,3,3
63,5446605,2,4
23,5139909,1,6
56,4216549,3,1
63,4439058,3,4
29,3438646,5,5
55,2936049,4,5
72,2959618,3,2
34,3536815,5,4
43,6173801,1,5
76,4203625,4,2
69,4560937,2,3
28,4857126,3,5
74,3799664,1,4
41,4347313,2,3
56,3946638,1,6
52,4901204,1,2
35,4033794,4,1
23,3596401,2,2
48,4477002,4,6
51,4234799,2,1
21,5116430,5,1
31,3983183,5,4
47,2830267,1,5
35,4248783,5,4
39,2905882,5,4
34,4439317,5,6
36,3805303,1,3
18,3999290,2,4
58,3225238,3,2
63,6663198,3,6
45,4068400,3,1
24,4321003,3,6
45,2864775,2,5
33,4246089,5,2
55,4550086,3,5
72,3972284,1,2
63,4519632,1,2
34,4539039,1,2
61,3704076,2,6
24,3228827,5,5
53,4966751,1,6
34,3363560,3,2
55,3225476,5,1
26,3093296,4,1
49,3319781,3,5
71,5633937,1,5
65,4640079,3,4
31,2970597,4,4
48,4399111,2,1
70,1972025,2,1
28,3918072,2,3
63,4412299,4,3
75,4524156,4,3
20,4041336,2,5
30,4321543,3,3
48,2647156,3,4
32,3950290,4,2
71,4132598,4,6
40,4072329,4,5
53,4474553,1,2
20,5549712,5,5
74,3235503,5,1
32,6176777,1,3
55,3195230,5,5
80,2052374,2,3
66,4000868,5,2
53,4881039,2,1
58,5537055,1,3
45,3875011,3,2
65,4230628,3,5
21,4235222,1,4
34,4028301,5,6
55,4414638,4,4
35,3663871,2,4
47,3715258,2,6
35,2337768,5,4
54,3954255,1,3
30,3113490,1,5
23,4102727,1,2
33,4260478,4,6
18,4459984,5,5
32,3827364,2,6
48,4119148,1,1
68,3336820,1,1
33,3368801,3,2
26,3814350,4,4
73,3121135,2,3
46,4963953,2,6
56,4354424,3,5
20,3945493,3,3
41,4276706,5,2
27,4198549,5,4
60,3405114,3,1
74,3924615,1,3
73,3812742,3,1
34,5013385,4,4
77,4734402,1,5
31,3791926,1,6
55,4738340,4,3
58,4085808,5,1
47,4170478,3,5
29,4096533,2,2
32,5032460,5,2
35,3072968,4,1
23,3536039,2,4
34,3925369,3,1
52,2781290,2,5
25,4395323,2,5
18,2924356,3,4
23,5324807,1,4
21,2672062,2,5
75,3012562,2,5
65,5519495,2,2
28,4778407,5,6
54,4233919,1,4
61,4176775,5,4
20,4426206,3,1
52,3936953,1,5
65,3626576,1,1
52,4083270,1,3
77,3997082,1,2
20,4815557,3,3
21,4302781,2,6
27,3058183,2,2
48,3743503,2,1
50,5216185,5,2
64,2984171,1,6
76,3983376,1,1
42,4180113,5,5
33,4359269,3,2
37,3228353,1,4
69,4444655,4,2
58,4709861,3,4
48,4306216,4,2
78,3039082,2,3
63,5057205,3,4
22,3477779,5,3
42,3244498,2,6
77,4102510,2,5
22,5296713,3,4
32,2970394,5,4
40,5087794,4,5
32,4391688,5,1
47,3588179,4,2
30,4382389,4,4
38,3133520,3,4
18,3775992,3,6
61,4829684,2,2
19,4735959,4,3
67,3972706,4,2
55,5807964,5,3
51,5316460,3,6
55,4369699,4,6
31,3145816,3,2
63,4598722,2,2
46,4563330,2,6
35,3916172,1,2
67,4903724,2,2
47,5088903,3,6
35,3715956,4,2
60,3840638,5,4
48,4917944,3,6
21,5220468,1,6
24,5681627,2,3
40,5316731,3,5
77,3612820,5,3
31,4815314,4,5
74,4120101,5,2
48,5784103,1,4
24,4789746,1,3
29,3799517,3,1
68,3984208,1,5
79,4820329,1,6
32,4959862,4,5
20,3823990,2,3
77,3979805,5,2
67,3504211,3,5
73,5107428,5,1
80,3974120,2,1
33,4012990,1,2
69,3502573,5,5
30,3995939,1,1
74,3021823,5,2
39,4607632,1,3
60,3605596,2,4
31,4697111,5,1
33,3641144,1,3
25,3945070,5,5
74,4239720,5,2
19,3421131,5,5
71,3653910,2,1
46,4465092,4,5
27,2692208,4,1
70,4677737,1,6
66,2300654,1,5
80,3170066,5,4
18,4027498,5,5
78,4610627,5,4
21,2951702,1,1
50,3038952,5,4
68,4326101,5,2
37,4264104,1,4
24,4210781,3,5
31,3863348,3,2
61,4758164,5,4
45,4442343,3,5
69,4001364,3,4
57,4192281,5,3
18,4399830,1,4
24,3041340,2,3
48,4062811,5,1
44,4254400,2,3
63,5531183,5,2
67,3086566,2,2
24,4747543,3,3
40,2087229,1,1
62,3601443,5,6
73,4689244,5,2
72,2937149,4,4
53,3812307,3,2
69,5105121,2,2
32,3991001,2,2
73,4158926,5,5
21,3569587,3,1
36,2379940,1,1
31,4568288,1,5
20,5241358,5,3
51,3487264,2,1
30,2997382,1,5
29,4345726,1,6
70,4467048,3,1
47,4591488,4,5
50,4111969,5,6
29,4084358,1,1
77,3623280,1,6
35,3872302,2,4
74,4112074,1,5
41,3840550,1,2
19,3739656,5,3
33,3404706,1,2
74,5172377,5,4
50,5135645,2,2
27,4009223,2,4
22,3587425,4,2
46,4032694,2,6
64,4092054,2,3
41,3911209,2,2
72,3612184,2,3
54,3785224,2,2
47,3242362,5,2
54,3520109,2,6
68,4216462,5,1
22,3943620,2,2
59,4071161,4,3
76,3691034,2,5
18,4029654,5,5
36,4348206,1,6
65,3430061,3,5
79,3591160,2,6
51,4734549,3,2
33,4325996,4,5
38,2436871,2,4
57,4724760,3,6
55,5479887,3,1
77,3342984,5,3
48,4584217,1,5
76,3258727,5,4
73,5230101,3,3
77,4158239,1,1
42,4215995,3,3
69,4104657,5,5
29,3090604,4,3
50,4788925,2,1
20,3803361,5,2
35,4202566,5,2
18,4641790,5,3
79,3441786,5,3
66,2923111,4,6
76,4242796,3,2
28,4882044,5,1
28,2400489,3,3
53,3363761,4,3
44,5195173,3,2
30,4289270,4,6
64,3971734,1,2
65,2808278,1,2
62,4915612,4,4
63,3429989,5,2
40,5711340,5,1
71,3890312,3,3
39,3313468,5,4
44,3670139,2,1
40,4098209,3,6
25,4002965,3,3
39,4342951,1,2
75,3984833,5,3
50,4324388,2,3
28,2548832,1,1
50,5189787,4,5
37,3435058,5,5
60,4169799,2,4
66,5122425,3,5
55,5964815,1,2
25,3273856,2,2
39,4082394,2,2
44,3657701,2,6
20,3699794,3,4
70,4658716,3,3
71,4800802,5,3
25,2781806,3,3
32,4923365,3,1
31,3912924,1,3
67,3434159,3,1
20,3108522,4,6
65,3477401,5,1
68,5784670,3,2
21,5257316,2,2
47,4310957,2,4
35,2928905,1,2
37,4408857,3,4
25,2959174,4,1
50,3386454,2,6
40,3698739,3,1
28,3368470,4,1
49,3874827,3,3
23,4908858,4,2
75,4489962,3,2
28,3318960,3,4
57,3631955,2,1
67,3988121,1,3
43,4279662,4,5
55,4104135,1,2
19,3941257,1,6
25,4587367,4,1
77,3441462,4,3
76,4334790,2,6
74,4034459,1,6
34,3730911,5,4
48,3400392,4,1
58,4359005,4,3
48,3963999,5,1
39,4365990,4,3
80,3795934,4,2
46,3152473,1,2
38,4429776,1,1
36,3115361,2,6
32,2976575,1,3
71,3702930,1,6
79,3592119,4,2
49,3985790,4,3
80,3039771,1,5
26,4579299,2,5
23,4967220,4,3
27,5601864,2,5
33,4888053,2,5
29,5376163,2,6
18,4051278,4,1
58,3381251,3,2
59,4542583,2,4
28,4632245,2,2
75,4323856,3,3
41,3193006,4,3
36,2905056,1,6
62,4979650,2,2
25,4963938,5,4
77,5811011,3,4
27,5316183,4,5
43,4444032,2,2
60,4714755,1,1
40,3565070,2,5
62,2843950,2,4
51,3996460,4,6
33,3829495,5,2
29,3968637,5,4
56,4715532,2,1
24,3842333,3,6
29,3425491,4,6
78,5424409,4,2
54,4018156,3,3
45,3849723,2,6
50,3599660,5,1
51,3301226,2,2
18,5229451,5,6
67,3702463,1,5
24,2632653,5,4
46,3472020,2,3
78,3248475,1,4
37,4749147,5,2
58,4214376,5,2
30,4740379,1,6
70,4917628,4,5
65,4241493,2,5
44,3775559,2,2
47,3796949,4,6
65,5709448,3,6
45,4316379,3,5
71,3882079,3,5
28,5030062,5,5
77,2084579,1,3
53,4389644,5,4
77,2165621,4,6
30,4411053,1,1
22,4561556,4,6
38,2678803,3,1
42,2635277,5,2
71,5388185,1,2
46,3722752,5,3
67,2282028,5,1
68,5373932,5,1
26,4321362,3,3
68,2686778,1,4
40,5140694,3,6
80,3369011,2,4
79,4326225,4,4
53,3535394,1,5
49,5986283,4,1
19,5667420,2,4
18,3838639,4,4
79,5491709,5,1
53,3970681,3,5
20,4369879,2,5
65,3400917,2,2
59,4706717,1,4
53,4781729,2,6
61,3239415,3,3
25,3317516,2,3
80,2914992,2,1
46,4642753,2,2
45,5450128,3,2
22,4833440,5,1
59,4706226,3,2
30,4259066,1,5
39,3996213,3,4
50,3670484,1,1
28,4019197,1,2
55,5616784,3,3
66,4356929,4,5
57,4502229,1,6
32,4328610,2,1
34,2643185,3,6
61,5134229,3,3
64,4106397,3,4
80,3775184,3,2
51,4797501,2,5
31,6483909,3,3
54,3472897,2,1
76,4035543,3,6
67,3371494,3,2
37,3772688,3,4
51,5238293,1,3
65,4552747,5,1
70,5453643,3,6
23,4009903,5,1
36,5683338,2,6
75,2824365,4,1
22,4215351,2,3
28,3533291,3,2
31,2719642,2,6
20,3616895,5,1
41,5170728,1,1
72,4923542,5,4
20,4090261,1,2
37,5035758,2,1
51,3773048,4,3
48,4301702,4,6
28,2522864,5,2
28,3616403,1,3
70,3741305,4,6
79,4855713,3,3
45,2481683,3,5
30,2536094,5,4
70,3414357,1,6
50,5045296,3,4
50,4229595,4,3
54,3882636,3,3
34,5493956,5,2
35,4995038,1,5
80,3689802,4,5
53,4540463,5,1
30,3164240,5,5
78,3493326,2,2
67,3564375,4,5
74,3812994,2,1
33,3746874,3,6
64,5552126,3,3
62,4408819,2,4
49,3736934,5,1
56,3702660,1,3
53,4785457,1,2
48,2845001,3,5
21,2920166,5,2
24,3431114,3,4
48,4082100,2,1
42,4250883,3,4
74,3521061,4,5
71,3904158,3,5
66,3547969,4,6
20,3913672,5,3
20,4440245,2,3
45,3554914,3,4
68,2123117,4,2
59,3301018,1,6
26,4456451,2,3
64,4833594,2,5
80,5078090,2,1
34,3849974,2,1
39,4548861,3,6
51,3131942,5,4
71,3328351,5,1
68,4743267,5,4
52,3268751,4,1
37,4953022,2,3
22,5033629,1,5
50,2955770,2,5
37,3970145,3,6
38,4315285,3,2
36,3873296,5,3
63,3969706,1,3
61,3164043,2,6
31,6545945,3,3
19,3499137,2,3
46,4622419,1,1
25,3366978,4,1
73,4332857,5,6
40,3127779,1,2
25,3747124,4,5
64,5713532,5,1
20,2668409,5,4
65,5928727,4,5
56,5541295,1,4
70,3571233,5,5
70,4558631,3,5
31,4458632,1,5
76,3481542,4,2
24,4349529,3,2
68,4663317,4,5
26,3445909,1,5
53,5134161,4,4
45,3830858,1,5
38,2106079,1,4
55,4949967,2,3
51,5212627,5,2
25,4335261,2,6
19,3990626,3,2
68,3632730,1,1
60,3898921,5,2
39,3329376,4,1
50,4080068,3,5
36,2961200,2,6
47,3724919,4,2
45,3970067,2,5
71,4655340,1,6
48,4078995,1,2
51,4710037,5,6
31,3348588,5,1
33,4552981,3,1
58,5357192,3,4
41,4579147,2,2
51,4042689,2,4
79,3294615,1,1
30,5199968,5,3
34,3122801,4,1
25,2469699,1,6
30,4152094,1,3
23,4884387,2,2
18,4488921,2,1
55,3071215,4,1
68,4306880,2,1
70,4656431,3,4
46,4278640,4,4
52,3265678,4,4
68,3744851,5,4
64,4316352,5,1
37,5617251,4,6
63,4232092,2,4
76,4125645,4,6
67,4029159,3,2
51,5156709,4,5
61,2945811,1,4
59,4383906,4,2
50,3241810,2,2
75,3689270,3,5
34,2750428,3,4
34,3956255,2,1
31,3434419,4,1
40,3419272,3,5
73,4820140,4,4
39,2991726,1,2
52,4486899,5,4
64,4893158,5,1
19,2974640,1,4
58,4978852,1,4
32,4778970,5,2
57,3396644,5,5
41,2738942,4,6
22,5486597,5,3
51,3513914,1,6
47,4650546,1,4
51,5401140,3,3
79,2233835,1,5
32,4017056,3,6
67,3120870,4,1
28,3615066,5,2
68,3564439,2,3
29,4350789,4,1
27,4393476,2,6
62,3979417,3,4
51,3537516,3,2
41,4358785,4,1
34,5975238,3,3
41,4244893,1,4
40,4606298,1,5
76,5432033,1,1
25,3933647,3,4
48,4385283,3,3
64,2949509,1,6
26,4243063,4,1
22,4856516,2,2
36,3022522,3,3
45,4368863,5,2
61,3574857,3,2
35,4347721,4,6
79,3651884,5,2
52,3930282,3,4
51,4234399,5,4
41,3345328,1,4
36,3882677,3,2
74,5959576,4,3
18,2967942,4,6
73,2787817,4,5
33,5591995,2,2
29,3790048,5,6
60,2629121,2,1
41,4712524,4,5
21,4138556,3,2
47,3566504,5,6
68,3558225,4,4
66,4802188,1,5
18,3601431,3,6
59,2409276,2,6
56,2764667,2,6
59,4201817,2,2
65,3945100,4,1
45,4306961,3,3
59,3117226,1,5
60,3315382,4,5
76,4060712,4,3
76,3712511,1,1
63,2142859,1,4
66,4857336,5,3
51,3800265,3,1
50,3206780,4,1
19,3466111,5,1
26,4241320,1,2
80,4245373,3,3
47,4110822,4,5
61,4827874,3,6
26,4431556,3,4
78,3890734,2,2
55,4525983,3,4
52,3805608,1,1
71,4130579,4,6
27,3366559,2,6
46,4408320,5,5
28,2066673,3,6
75,5823140,5,3
38,3861240,3,5
40,5140852,3,6
43,4778126,4,1
45,5340826,2,5
48,4894312,4,3
56,3382510,4,3
39,3922819,3,5
28,5344499,5,1
51,4994339,4,2
73,4028705,3,3
34,4057941,5,1
20,4795581,2,5
71,3029551,5,5
65,4063911,2,4
54,3987015,3,6
59,3738685,2,4
61,4257305,3,6
23,3378428,5,6
63,3613790,1,5
22,4825171,5,5
61,4865112,1,2
44,4964747,4,3
47,3683484,5,3
78,4804405,1,5
66,4154426,2,2
32,3245203,5,1
44,3132286,1,1
24,3835577,2,2
64,4471711,1,6
76,2845098,2,3
77,3164126,5,3
71,4293809,5,5
71,4605231,1,4
36,4222191,2,5
63,3911053,3,1
46,2600035,1,2
33,2320274,5,1
67,4970713,4,5
62,2037575,5,4
78,3154518,4,6
27,4195077,1,4
71,4201133,3,2
74,4153915,2,6
22,4548950,5,1
65,3543161,3,4
75,5530805,5,3
35,4116279,2,4
36,4314495,5,2
47,2543471,1,2
70,4646561,5,3
42,2251238,5,4
71,3301106,3,6
47,5500998,3,4
56,4499497,4,6
33,2800757,2,1
80,4678369,2,1
57,4198543,2,6
41,3752520,3,5
19,3372429,3,2
23,5349600,4,2
34,4922306,3,6
77,3442665,3,4
37,4716921,2,2
32,4206422,5,6
55,4514876,1,2
23,3819013,1,4
38,4571943,3,5
65,5008578,5,5
72,5409047,1,3
34,4356076,3,4
31,3886836,5,1
75,5142600,5,3
75,3831362,3,6
40,5810086,1,1
52,4007226,5,1
63,3042406,5,4
62,3250390,1,3
54,4827389,1,5
64,4525118,4,5
76,4907297,1,5
28,5152845,2,3
26,2798686,2,3
71,5052045,2,5
40,3893230,3,3
34,4456686,1,2
22,3559414,3,3
45,4747137,1,4
34,3356417,3,4
19,2951701,3,4
52,3911181,2,6
30,3975527,3,6
56,3777796,2,2
21,3871621,3,4
60,3792777,4,1
24,3817581,4,1
18,3053870,5,2
68,3487448,3,4
33,4319161,2,2
67,4580670,2,6
41,4356497,3,3
30,4426901,4,5
26,4603431,4,1
75,3896334,1,3
68,4203287,4,3
43,3321229,5,3
73,3653450,3,1
73,4287881,3,2
31,2864320,4,3
57,4007620,1,2
52,5418529,1,1
37,3059010,4,3
70,3430789,3,1
76,2582510,4,2
38,3542672,3,2
48,3913821,5,2
75,3753192,5,5
43,5028688,4,3
72,4794633,1,2
40,5351529,1,3
46,3071636,3,2
74,3371120,5,5
19,5839166,3,6
49,4108948,3,3
62,3481157,5,2
22,3491101,5,3
69,3429797,1,4
40,3806669,4,2
44,3402956,4,2
59,2856271,3,5
60,4493856,2,4
75,4315801,1,6
42,4155798,5,5
74,3485741,4,2
44,4168209,4,2
21,3881741,3,6
64,3783802,4,6
50,3655083,1,2
67,3197092,3,6
60,4075352,2,5
23,3578289,5,1
50,2427179,4,2
47,5075094,1,5
59,4355468,2,6
23,3450570,2,4
50,4465378,4,2
67,4076650,3,4
48,4530807,5,5
57,5497139,3,4
54,4016422,3,2
51,3326943,1,2
64,4843563,5,3
44,3858957,1,4
53,3745121,5,5
36,3884984,1,5
68,3734626,5,6
76,4943871,3,2
34,3990804,1,2
27,3859723,3,2
33,5221278,4,1
53,4343984,5,4
35,4390917,1,5
32,4560957,3,4
37,4255650,3,5
43,3996189,1,4
37,4799726,3,3
68,4684771,5,3
64,5226086,5,6
32,5025577,3,3
49,4177072,2,2
29,3729944,2,2
60,3924582,2,4
76,3993377,3,4
22,3472310,5,1
75,2846031,2,2
30,3981253,1,1
27,4084271,3,6
70,4949209,3,3
43,2816412,2,2
64,3995251,3,3
76,4341175,3,6
50,4916297,3,3
23,3070927,5,3
71,3533009,2,2
64,4052588,2,3
31,5076371,1,5
80,4322992,1,5
79,3448309,5,1
38,4721486,1,5
65,5356148,4,6
65,2555251,4,2
25,4252231,3,5
54,4754067,3,3
66,1972378,2,2
66,3971275,2,2
56,3820867,4,4
70,3603842,3,2
48,4575930,2,2
56,4092502,1,3
18,2606451,1,2
36,4007785,1,5
62,3686787,4,2
21,4019532,3,1
18,4056216,2,6
30,4176538,3,3
71,3787543,5,3
38,4033131,4,5
63,4222035,1,2
28,2515735,1,1
62,4765393,2,4
54,4479406,5,2
60,4099217,2,1
26,2621329,5,2
78,1577635,2,1
72,4403708,2,6
36,4591074,3,2
51,3676534,1,1
68,3851920,1,5
62,3943858,2,1
68,3479301,3,5
23,5230183,3,4
66,4191779,3,5
73,3786575,1,5
49,4427586,3,1
31,2555355,1,1
53,4676803,3,1
42,4786131,1,6
42,2007361,3,5
20,2877303,2,2
24,4320070,5,2
18,3712704,5,4
40,2984417,3,1
25,4758787,1,5
69,4051047,5,6
57,4809840,1,4
32,2981897,4,3
42,5093679,1,6
28,4087863,3,4
63,5053005,3,3
27,4329718,2,4
63,3526106,1,1
73,3881425,4,1
28,3757981,4,2
77,3254630,2,6
52,4464079,1,3
24,4142838,3,4
77,4240897,3,5
66,3578503,2,5
77,4099392,4,2
61,3488237,4,2
75,4992478,5,5
56,5071066,3,1
34,3845863,2,6
44,5779713,4,6
67,3658126,4,4
62,2643735,3,1
19,5683576,1,4
51,5106074,4,3
74,2494551,4,3
48,4581815,5,2
56,4168889,5,4
24,5268553,1,3
74,5673891,2,6
53,3809100,3,5
26,2240615,3,5
19,4450382,4,2
72,3964929,4,6
54,4656330,1,6
34,3313471,2,1
29,5073268,5,2
64,2957606,5,5
50,4592579,3,1
60,3721128,2,4
41,2909092,2,5
26,3145405,1,6
45,4688775,4,1
59,4332870,1,5
24,3274809,3,4
74,4103116,4,2
20,3936580,4,4
35,3715581,4,2
32,3609880,3,4
45,3419701,4,6
77,4307576,2,1
52,3735084,5,5
64,4708743,1,6
70,3528956,4,1
46,3282064,4,4
53,4122942,3,6
27,5535874,3,5
50,3861860,4,1
72,3457456,2,6
75,4792802,1,4
62,4100315,5,3
73,4054519,1,6
31,4803021,2,4
70,3589741,2,5
35,3645700,1,6
79,4240257,2,2
38,2584457,5,6
23,4409078,2,6
62,4048788,4,2
23,3358458,2,5
32,2501852,4,1
46,3315856,3,3
18,6344807,2,3
61,4093510,5,3
63,5559984,5,6
26,3154087,5,6
61,3495564,4,1
74,3605213,5,1
69,3046820,2,6
18,4349393,3,6
75,4257850,2,6
42,4162777,1,5
75,3312966,1,3
57,3429896,3,2
40,3629035,2,3
28,5424250,1,6
25,5338269,2,2
39,3276165,1,1
26,4785752,4,6
55,4835830,3,5
54,3824682,3,1
42,3906553,3,2
61,3399339,5,6
47,3880966,1,4
51,3513009,1,3
38,4346346,2,4
74,3770035,2,3
74,3390756,3,3
46,4566961,4,5
24,3851465,1,5
71,4261183,5,1
33,4352635,1,6
18,3757105,5,2
65,4199220,3,1
56,3609226,1,4
50,3651023,3,3
44,3791367,5,3
27,5120226,2,1
51,4446690,5,6
30,2201369,5,3
38,3700828,5,3
74,4534623,3,1
24,2885647,1,3
77,3521286,4,4
28,3497315,3,6
49,5261212,5,4
39,4600494,4,3
50,4306583,2,2
29,3995217,1,5
68,4819637,5,2
78,3576154,2,4
79,3956398,2,3
77,2223435,2,1
26,4920631,3,6
38,6288238,3,5
27,4107927,2,6
52,4060533,3,4
46,4318239,3,4
23,3622790,1,1
21,1895899,2,6
37,3299406,1,2
48,4030659,2,5
18,4989439,1,6
75,4526706,1,1
40,3778874,1,3
18,3553931,2,3
22,3246186,3,3
25,4483871,1,6
36,3166223,4,2
57,3535790,3,5
76,3450519,2,1
70,4805977,4,3
39,2904946,3,6
41,3118830,2,3
59,3507919,4,5
43,5469835,2,6
27,4375065,5,5
